,id,facebook_id,page_name,page_type
20978,20978,131492890275740,Nutrifood,0
20979,20979,291290770960287,Mushroom,0
20980,20980,227718097268640,Jens Geier,2
20981,20981,179456568837048,Suomen suurlähetystö Alger - Ambassade de Finlande à Alger,1
20982,20982,533687663325094,Samsung Israel | סמסונג ישראל,0
20983,20983,505353052942256,Embajada de Bélgica en Colombia,1
20984,20984,650391275040691,Cazamariposas,3
20985,20985,207706075910814,Patrick Murphy,2
20986,20986,515160958496699,Polizei NRW Münster,1
20987,20987,643185975816125,Alicia L. Hyndman,2
20988,20988,439067956277182,T.C. Hong Kong Başkonsolosluğu / Turkish Consulate General in Hong Kong,1
20989,20989,1109455232430016,ENIT - Agenzia Nazionale del Turismo,1
20990,20990,123210564366273,蘇嘉全Su Jia-chyuan,2
20991,20991,346452462071749,Numeral767,1
20992,20992,146218063693,U.S. Embassy Nairobi,1
20993,20993,796435870448972,Mauricio Fernández Garza,2
20994,20994,367235166154,SanDisk,0
20995,20995,230425703739339,Stéphane Bergeron Verchères,2
20996,20996,170805620684,Beyond the Rack,0
20997,20997,402408806477773,David Coleman - Member for Banks,2
20998,20998,46354824526,Wibke Brems,2
20999,20999,1348189681872858,Discovery Motor,3
21000,21000,169672689871910,Easy Taxi,0
21001,21001,646196718858208,Que Noche con Angelica y Raul,3
21002,21002,129014077255653,Alcaldía Local de Chapinero,1
21003,21003,356786994671591,Austrian Cultural Forum Cairo,1
21004,21004,8816160747,America’s Next Top Model,3
21005,21005,157494677598193,RockaletaMX,0
21006,21006,639137056148087,Senate Appropriations Committee,1
21007,21007,140215876120570,The Pyramid,3
21008,21008,154747287891965,Disney On Ice,0
21009,21009,229468073750527,WDRB in the Morning,3
21010,21010,160847433953281,Frosty Paws,0
21011,21011,123503797818027,En route vers mon premier Gala Juste pour rire,3
21012,21012,102047043284997,Gernot Erler,2
21013,21013,63235616778,U.S. Department of Transportation,1
21014,21014,950422974976686,Dance Dance Dance,3
21015,21015,1408188762812438,Corri Wilson SNP,2
21016,21016,129858531352,Ambasada Gjermane Tiranë,1
21017,21017,621632827992068,Tuna Firat Bundestagskandidat,2
21018,21018,137113276379162,Pacific Southwest Region Damage Assessment & Restoration Program,1
21019,21019,102753319776283,Gatorade Colombia,0
21020,21020,9044240389,One Tree Hill,3
21021,21021,75020759072,Manuel Sarrazin,2
21022,21022,1442757452689442,Teresa Piotrowska,2
21023,21023,51724152868,"Córdoba, todo lo que querés, todo el año.",1
21024,21024,215867661807655,DANCE STREET,3
21025,21025,214974515214237,대한민국 국세청,1
21026,21026,164184896961884,Cezary Tomczyk,2
21027,21027,273305282567,Gobierno de Jalisco,1
21028,21028,325742687481903,Abbott,0
21029,21029,1464259800519347,Consulado General del Perú en Machala,1
21030,21030,592063954219060,Heinrich Rudrof,2
21031,21031,181145548608180,Arctic Air on CBC,3
21032,21032,152343574802493,Crunch Greece,0
21033,21033,331525386302,Air Force Special Operations Command,1
21034,21034,455497461198917,CuidadoDeSalud.gov,1
21035,21035,435436303151180,Steve Minnikin MP,2
21036,21036,233154863365474,David Jones,0
21037,21037,280723722072147,Anniston Army Depot,1
21038,21038,49835536470,Wilfried Haslauer,2
21039,21039,661044620685402,"India in Tunisia (L'ambassade de l'Inde, Tunis)",1
21040,21040,30433734747,Globe Telecom,0
21041,21041,404488589602913,Helmut Brandt,2
21042,21042,197812803989605,Dale Kerns for U.S. Senate,2
21043,21043,306911489355878,Odorico Monteiro,2
21044,21044,104772071529,ODFW Conservation,1
21045,21045,228793677312107,Rejane Dias,2
21046,21046,556659271069804,José Carlos Aleluia,2
21047,21047,106301747313,L'OCCITANE en Provence,0
21048,21048,178614008934516,RAF Red Arrows,1
21049,21049,163646992503,Rehman Chishti,2
21050,21050,277197615227,"British Embassy, Kuwait",1
21051,21051,273769246027901,The Federal Competitiveness and Statistics Authority - الهيئة الاتحادية للتنافسية والإحصاء,1
21052,21052,253766201471,CASHU,0
21053,21053,100805876641920,Türk Hava Yolları,0
21054,21054,153335754885,Student Flights Australia,0
21055,21055,218591994835082,Израиль по-русски,1
21056,21056,108678995832973,Regina Kopp-Herr,2
21057,21057,141372285907093,Embassy of the Netherlands in the Czech Republic,1
21058,21058,397736023683222,Wiko,0
21059,21059,306841202782361,KJ George,2
21060,21060,17025659034,Ovomaltine,0
21061,21061,7884763294,JOANN Fabric and Craft Stores,0
21062,21062,620498041368736,Carrefour Italia,0
21063,21063,462340750504102,Elgiganten Gamer,0
21064,21064,128996293792456,ESET,0
21065,21065,254619054698677,交通部,1
21066,21066,59810443452,Bundespräsident a.D. Heinz Fischer,2
21067,21067,141554132709567,Secretaria da Administração Penitenciária,1
21068,21068,214251361923264,AFN United Kingdom,1
21069,21069,790738344341698,The Supervet,3
21070,21070,145443332157635,Falabella Argentina,0
21071,21071,261830390509764,Galpão Crioulo,3
21072,21072,282054160582,NESCAFÉ Dolce Gusto Slovenija,0
21073,21073,21281155105,Vistaprint,0
21074,21074,264390613659850,Adrián Rubalcava Suárez,2
21075,21075,113001545421517,KFC,0
21076,21076,213796621971664,Dallas,3
21077,21077,201511073228835,Fayetteville VA Medical Center,1
21078,21078,102605136589012,"Petra Ernstberger, SPD",2
21079,21079,201163534554,U.S. Mission to the United Nations Agencies in Rome,1
21080,21080,113006142091485,hummel,0
21081,21081,334679372000,Premios Billboard,3
21082,21082,116011575079137,Club Med,0
21083,21083,151769778352357,Paulo Souto,2
21084,21084,219117384954093,Chico Vigilante,2
21085,21085,261972500566739,Agency for Healthcare Research and Quality (AHRQ),1
21086,21086,89567785207,Kingston LATAM,0
21087,21087,1507259829580025,Coupled,3
21088,21088,423979315453,U.S. Embassy Bucharest,1
21089,21089,95079952639,The North Face,0
21090,21090,341480102555911,Pastewka - Die Serie,3
21091,21091,168034663264520,The Flying Bulls,0
21092,21092,281421992030474,Erik Christensen,2
21093,21093,110805381390,Georgia Emergency Management Agency/Homeland Security,1
21094,21094,467526933332335,Embassy of Denmark in India,1
21095,21095,1749392625291993,Girls Make Your Move,1
21096,21096,748297185259802,Victorian Government News,1
21097,21097,107468562624798,Tune Hotels,0
21098,21098,167998213255659,"India in Russia (Consulate General of India, Vladivostok)",1
21099,21099,126346817564960,Catlike,0
21100,21100,797851340304674,Bay Area LIFE,3
21101,21101,211589698875683,Sage,0
21102,21102,598920946839853,Jarosław Urbaniak,2
21103,21103,853936507973934,Violeta Bulc,2
21104,21104,535687493120307,Permanent Mission of Sweden to the UN in New York,1
21105,21105,110061351221,Digicel,0
21106,21106,156339291091260,British Embassy in Cambodia,1
21107,21107,500132113477953,Indio da Costa,2
21108,21108,1089900531020098,Ambassade de France en Irak,1
21109,21109,425317744177476,Galileo Polska,3
21110,21110,1478020959086646,Luc Fortin,2
21111,21111,938126169534790,Johnny For Plymouth,2
21112,21112,1101032003334477,NYPD 71st Precinct,1
21113,21113,924191537688914,Geng Tan - Member of Parliament,2
21114,21114,112258312240526,Con Edison,0
21115,21115,219222765912,Chi-Chi's,0
21116,21116,120881557991770,Atilio Benedetti,2
21117,21117,178403335532894,Antonio López-Istúriz,2
21118,21118,182588831756639,Groupon,0
21119,21119,142479632494944,גילה גמליאל - Gila Gamliel,2
21120,21120,178362315106,European Parliament,1
21121,21121,104213166289252,6th Squadron 9th U.S. Cavalry,1
21122,21122,205478755729,European Parliament Information Office in Cyprus,1
21123,21123,224778514198891,Trevor Watts,2
21124,21124,153817698070893,Zon Lawak,3
21125,21125,46809477487,CT Style,3
21126,21126,421282657988977,Triumph,0
21127,21127,230864604033398,Stephan Kühn MdB,2
21128,21128,186298636328,Chuggington,3
21129,21129,150028153208,High School Quiz Show,3
21130,21130,208651245842813,SanDisk,0
21131,21131,67884984384,Vodafone UK,0
21132,21132,639316882747780,Embassy of the Netherlands in Sri Lanka & Maldives,1
21133,21133,127193634107785,陳世凱,2
21134,21134,733760243364235,Canada Mortgage and Housing Corporation (CMHC),1
21135,21135,248908885127567,Zalando,0
21136,21136,185801044849040,Amazon Fulfillment Jobs,0
21137,21137,222961821143790,WD,0
21138,21138,170439668118,Matt Krause,2
21139,21139,92984504727,El Corte Inglés,0
21140,21140,107671908760,Baltimore City Mayor's Office of Emergency Management,1
21141,21141,12770210203,Epicurious,0
21142,21142,270184573118533,Tracey Crouch,2
21143,21143,1575161712800162,Secretaría de Culto de la República Argentina,1
21144,21144,430449423672955,Greg Hunt MP,2
21145,21145,776181412458917,Coal India Limited,1
21146,21146,118564798181386,Telenor България,0
21147,21147,152082264813992,Elkjøp,0
21148,21148,34848567724,Kyriakos Mitsotakis,2
21149,21149,180915598611186,Merkur,0
21150,21150,311700222177713,Bredbandsbolaget,0
21151,21151,144818202231736,Studio 5,3
21152,21152,163657167008183,SanDisk,0
21153,21153,103491695037,Susana A. Mendoza,2
21154,21154,108450214334,AFN Sigonella,1
21155,21155,416626475069888,"India in Singapore (High Commission of India, Singapore)",1
21156,21156,736645669843394,현대자동차 플러스,0
21157,21157,160193164093515,NASA's OSIRIS-REx Asteroid Sample Return Mission,1
21158,21158,1592465160991174,KAYAK,0
21159,21159,183254628364743,"SeaWorld Parks: Busch Gardens, SeaWorld, Discovery Cove e Aquatica",0
21160,21160,175988732360,Laurent GRANDGUILLAUME,2
21161,21161,124388737610194,Pinoy MD,3
21162,21162,69653361114,Jonathan Djanogly,2
21163,21163,102011006611936,Visita Guerrero. Secretaría de Turismo del Estado de Guerrero,1
21164,21164,310860795736550,"Ministry of Home Affairs, Government of India",1
21165,21165,161803183837112,Aviva,0
21166,21166,841259115934187,קסניה סבטלובה - Ксения Светлова,2
21167,21167,182156095189485,Dubai Land Department  دائرة الأراضي والأملاك,1
21168,21168,330778650276338,대한민국 행정중심복합도시건설청,1
21169,21169,312603165454842,Wish Ko Lang,3
21170,21170,1650304685240830,Maserati USA,0
21171,21171,49351356928,Bupa UK,0
21172,21172,169955263115779,Lilia Merodio,2
21173,21173,403627379716612,Geoffrey Van Orden MBE MEP,2
21174,21174,107359612629511,Rachida Dati,2
21175,21175,216355825119752,Interior Therapy with Jeff Lewis,3
21176,21176,418035078263307,Prue Car MP - Member for Londonderry,2
21177,21177,109539357196,Miles&Smiles Kredi Kartı,0
21178,21178,172921029424319,Marina de Guerra del Perú,1
21179,21179,367410119963157,Ontario Government,1
21180,21180,170971819733526,The Cure - Al Jazeera,3
21181,21181,283223445055578,NESCAFÉ Dolce Gusto Suomi,0
21182,21182,95757333023,7plus,3
21183,21183,771969559559600,Union européenne au Congo Brazzaville,1
21184,21184,130246043693610,Ricola,0
21185,21185,129208720460165,Bill Huizenga,2
21186,21186,155941384483372,Destination British Columbia,0
21187,21187,156867777983021,Sabadão com Celso Portiolli,3
21188,21188,139637379494448,City of Oak Creek Government,1
21189,21189,111451656968,Kentucky Heritage Council - SHPO,1
21190,21190,311900748837427,700 Club Canada,3
21191,21191,363977866998324,Senador João Capiberibe,2
21192,21192,187610151252534,Instituto Nacional del Cáncer de EE. UU.,1
21193,21193,131797633528377,Jávor Benedek,2
21194,21194,967105923330395,British Embassy Tirana,1
21195,21195,155647811121723,L'OCCITANE en Provence,0
21196,21196,127180317323839,business.gov.au,1
21197,21197,519745878225472,Marcel Klinge,2
21198,21198,220977224610370,Milion w minutę,3
21199,21199,346292502131267,HyperX Brasil,0
21200,21200,361978131014,Mitt i naturen,3
21201,21201,125058490980757,GouvCan - Nord,1
21202,21202,156516934480457,Nestle Temptations,0
21203,21203,229960483729995,Salesforce,0
21204,21204,571531942883916,Thomas Stritzl,2
21205,21205,1570073109983823,"Hon. John McKay, PC, MP",2
21206,21206,450050631725648,"Maria Noichl,  SPD-Europaabgeordnete",2
21207,21207,364367697005035,Storage Wars: New York on A&E,3
21208,21208,380325297593,Eiropas Parlaments Latvijā,1
21209,21209,578920328786520,Deputado Leonardo Quintão,2
21210,21210,105112482869856,Instituto Nacional de Bellas Artes,1
21211,21211,170400489279,Representação da Comissão Europeia em Portugal,1
21212,21212,322185130594,Computer/Electronic Accommodations Program (CAP),1
21213,21213,136372109767268,US National Weather Service Lower Mississippi River Forecast Center,1
21214,21214,13411611241,Crocs,0
21215,21215,106854542668394,KLM Deutschland,0
21216,21216,145419822232174,T.C. Bamako Büyükelçiliği /L'Ambassade de la République de Turquie à Bamako,1
21217,21217,429637357073008,Weekend Express HLN,3
21218,21218,521321534684606,India Climate Action,1
21219,21219,129086560531063,A Current Affair,3
21220,21220,256588207712181,Optimel,0
21221,21221,226176297398907,Embassy of the Netherlands in Mozambique,1
21222,21222,159053600780924,George to the Rescue,3
21223,21223,173410842716266,Jan Filip Libicki,2
21224,21224,112641568862846,La politique étrangère du Canada – Affaires mondiales Canada,1
21225,21225,220419784635007,Grimm,3
21226,21226,104817488512,Peter MacKay,2
21227,21227,300230063420035,وزارة التضامن الاجتماعي,1
21228,21228,248975171908229,Reina De Corazones,3
21229,21229,90430042759,Turkish Airlines,0
21230,21230,1665182350373512,"T.C. Pretorya Büyükelçiliği - Turkish Embassy, Pretoria",1
21231,21231,65694654686,Military Health,1
21232,21232,204201902994058,"U.S. Embassy Bujumbura, Burundi",1
21233,21233,73225990795,Alfonso Prat-Gay,2
21234,21234,168898116645517,מינהל סחר חוץ - משרד הכלכלה והתעשייה,1
21235,21235,298779376939669,Dr Agnieszka Kozłowska-Rajewicz,2
21236,21236,220275974664856,Touch,3
21237,21237,210277954204,The Young Turks,3
21238,21238,234076246766239,سفارت فرانسه در افغانستان,1
21239,21239,407312495997600,Antje Lezius,2
21240,21240,114796708538481,Zavvi,0
21241,21241,618591021560489,US Army Garrison Italy,1
21242,21242,819534751396523,Embassy of the Kingdom of Belgium in Thailand,1
21243,21243,141969060527,El Departamento de Vivienda y Desarrollo Urbano de los Estados Unidos,1
21244,21244,537538793042611,Wiko,0
21245,21245,180442081981110,KLM India,0
21246,21246,406394549498555,Canada in Sierra Leone,1
21247,21247,96259142338,Dora the Explorer,3
21248,21248,525222370865860,Florian Hölzl,2
21249,21249,123964137796293,"Governor's Office of Small, Minority & Women Business  Affairs",1
21250,21250,214439085404870,BlaBlaCar,0
21251,21251,441069272691399,Canada’s International Trade - Global Affairs Canada,1
21252,21252,297919184332,Nature Valley,0
21253,21253,112039355523735,British Embassy in Algeria,1
21254,21254,161924887212754,US National Weather Service Burlington VT,1
21255,21255,6209532642,Zagat,0
21256,21256,1486446114919207,NSW SES Tumbarumba,1
21257,21257,117680164958956,Ford Romania,0
21258,21258,206170499415506,Mahindra Verito,0
21259,21259,94703776494,Smokefree Women,1
21260,21260,321854097847023,Counties Manukau Police,1
21261,21261,215640775127795,Daniel Wellington,0
21262,21262,521367961217150,Ulrich Petzold,2
21263,21263,141917016873,Troldspejlet,3
21264,21264,59234953343,Andreas Steppuhn,2
21265,21265,620206311338749,"MK Hilik Bar      ח""כ חיליק בר",2
21266,21266,555752274457343,Malaysia Airlines,0
21267,21267,237534403031808,Reese,0
21268,21268,155050791334658,Christine Jardine,2
21269,21269,233837236646661,Volkswagen,0
21270,21270,296785998599,Berliner Feuerwehr,1
21271,21271,357201878053640,Embajada de Alemania en Cuba,1
21272,21272,35421541164,Deputy Mayor Adrian Schrinner,2
21273,21273,218951054092,NET10,0
21274,21274,144734902571821,Party Over Here,3
21275,21275,354560867800,ESET,0
21276,21276,132458283463442,Groupon,0
21277,21277,81089852182,U.S. Embassy Quito,1
21278,21278,212753932088087,Nature Valley Israel נייצ'ר ואלי ישראל,0
21279,21279,138315149669144,Registro del Estado Civil de Paraguay,1
21280,21280,324660077589275,Jackie Trad,2
21281,21281,196264433742623,Jane By Design,3
21282,21282,1771719843050281,Metro Tunnel,1
21283,21283,826348334147400,The Children's Place,0
21284,21284,30241452846,Neiman Marcus,0
21285,21285,128333131019056,Uite cine danseaza,3
21286,21286,418381618541362,NYPD 113 Precinct,1
